Stop_ID,Department,Assignment,Lat,Lon,Discretion,Race,DateTime
12839,Maple PD,Special Focus,43.0139,-83.733,High,White,11/10/2023 15:32
12505,Maple PD,Special Focus,43.0881,-83.7067,High,Black,4/22/2023 22:59
10081,Maple PD,Crime Reduction,43.0437,-83.7042,High,Black,5/23/2023 1:16
9370,Maple PD,Crime Reduction,43.056,-83.7139,High,Black,2/28/2023 21:21
11043,Maple PD,Crime Reduction,43.0475,-83.7263,High,Black,10/8/2023 19:58
9971,Maple PD,Crime Reduction,42.9974,-84.1861,High,White,5/11/2023 1:31
9509,Maple PD,Crime Reduction,43.0408,-83.7319,High,White,3/21/2023 20:33
10981,Maple PD,Crime Reduction,43.0321,-83.7066,High,Black,9/21/2023 17:28
11172,Maple PD,Crime Reduction,43.0605,-83.7237,High,Black,11/13/2023 23:39
9691,Maple PD,Crime Reduction,43.0595,-83.7239,High,Black,4/14/2023 0:57
12596,Maple PD,Special Focus,43.0313,-83.7283,High,Black,5/20/2023 18:23
12585,Maple PD,Special Focus,43.0248,-83.7338,High,Black,5/18/2023 23:15
12787,Maple PD,Special Focus,42.9642,-83.9355,High,White,9/11/2023 21:59
12579,Maple PD,Special Focus,43.0352,-83.7262,High,Black,5/18/2023 0:19
9732,Maple PD,Crime Reduction,43.0316,-83.7152,High,Black,4/17/2023 19:02
11667,Maple PD,General,42.9582,-83.7737,High,Black,3/29/2023 13:26
10373,Maple PD,Crime Reduction,43.0916,-83.7106,High,Black,6/29/2023 0:02
11070,Maple PD,Crime Reduction,43.0527,-83.7138,Low,Black,10/21/2023 1:44
12643,Maple PD,Special Focus,43.0352,-83.7435,High,Black,6/22/2023 0:59
9077,Maple PD,Crime Reduction,43.0007,-83.7706,High,White,1/16/2023 2:19
9574,Maple PD,Crime Reduction,43.0436,-83.7234,High,Black,3/31/2023 23:29
9694,Maple PD,Crime Reduction,43.0061,-83.7173,High,Black,4/13/2023 21:52
9599,Maple PD,Crime Reduction,43.0456,-83.7271,High,Black,4/6/2023 19:17
9766,Maple PD,Crime Reduction,43.0616,-83.7231,High,Black,4/22/2023 0:04
10110,Maple PD,Crime Reduction,43.0542,-83.7291,High,Black,5/29/2023 21:33
11149,Maple PD,Crime Reduction,43.05,-83.7134,High,Black,11/5/2023 18:10
9043,Maple PD,Crime Reduction,43.0623,-83.7151,High,Black,1/9/2023 0:30
11288,Maple PD,Crime Reduction,43.0069,-83.7436,Low,Black,12/8/2023 22:42
9422,Maple PD,Crime Reduction,42.9989,-84.2008,High,White,3/12/2023 1:00
11690,Maple PD,General,42.9909,-84.182,High,White,4/11/2023 0:00
11613,Maple PD,General,42.9906,-84.1742,High,White,3/17/2023 2:20
10113,Maple PD,Crime Reduction,42.9914,-84.165,High,White,5/29/2023 23:06
9065,Maple PD,Crime Reduction,43.0482,-83.7066,High,Black,1/14/2023 22:49
11410,Maple PD,General,43.0458,-83.7708,High,White,1/7/2023 12:47
9174,Maple PD,Crime Reduction,43.0689,-83.706,High,Black,1/25/2023 23:48
12128,Maple PD,General,42.9971,-84.1817,High,White,10/5/2023 1:16
11939,Maple PD,General,42.9638,-84.1996,High,White,7/18/2023 22:54
9772,Maple PD,Crime Reduction,43.0759,-83.7037,High,Black,4/20/2023 17:45
9682,Maple PD,Crime Reduction,43.0437,-83.7134,High,Black,4/13/2023 17:56
11806,Maple PD,General,42.9735,-83.7193,High,Black,5/15/2023 13:35
11513,Maple PD,General,43.0506,-83.7318,High,Black,2/19/2023 22:23
12607,Maple PD,Special Focus,43.1529,-83.7638,High,White,5/31/2023 15:20
11457,Maple PD,General,43.0255,-83.7131,High,Black,1/27/2023 2:01
12919,Maple PD,Training,42.8679,-84.2209,High,White,6/8/2023 0:03
12719,Maple PD,Special Focus,43.0224,-83.726,High,White,8/9/2023 0:35
10156,Maple PD,Crime Reduction,42.9933,-84.1692,High,White,6/1/2023 13:06
9267,Maple PD,Crime Reduction,42.9988,-83.96,High,White,2/9/2023 16:36
9266,Maple PD,Crime Reduction,43.0009,-83.9281,High,White,2/7/2023 14:26
10342,Maple PD,Crime Reduction,43.0538,-83.7028,High,Black,6/26/2023 1:04
9085,Maple PD,Crime Reduction,43.0574,-83.7019,High,Black,1/14/2023 0:08
12860,Maple PD,Special Focus,43.028,-83.7177,High,Black,11/26/2023 1:45
11929,Maple PD,General,42.9979,-84.1676,High,White,7/14/2023 23:50
10207,Maple PD,Crime Reduction,43.0087,-83.7337,High,Black,6/9/2023 20:27
9939,Maple PD,Crime Reduction,43.0536,-83.7139,High,Black,5/8/2023 1:19
9238,Maple PD,Crime Reduction,43.0295,-83.7173,High,Black,2/2/2023 0:24
9844,Maple PD,Crime Reduction,43.0222,-83.7235,High,Black,4/28/2023 16:28
10495,Maple PD,Crime Reduction,43.0651,-83.7209,Low,Black,7/11/2023 22:27
11442,Maple PD,General,42.997,-84.1609,High,White,1/21/2023 0:19
12466,Maple PD,Special Focus,43.0401,-83.7326,High,Black,4/5/2023 1:58
12586,Maple PD,Special Focus,43.023,-83.7277,High,Black,5/17/2023 19:01
10080,Maple PD,Crime Reduction,43.0397,-83.7224,High,Black,5/22/2023 0:58
9342,Maple PD,Crime Reduction,43.0303,-83.7186,High,Black,2/23/2023 23:37
9293,Maple PD,Crime Reduction,43.0366,-83.7539,High,Black,2/16/2023 13:37
9353,Maple PD,Crime Reduction,43.0031,-83.7274,High,Black,2/24/2023 16:21
11718,Maple PD,General,42.9989,-84.106,High,White,4/13/2023 5:17
10775,Maple PD,Crime Reduction,43.0462,-83.7268,High,Black,8/15/2023 18:59
11942,Maple PD,General,42.8908,-84.3559,High,White,7/23/2023 22:37
12540,Maple PD,Special Focus,43.0457,-83.7194,High,Unknown,5/7/2023 21:10
10198,Maple PD,Crime Reduction,42.9891,-84.1883,High,White,6/5/2023 9:40
12570,Maple PD,Special Focus,43.0253,-83.7256,High,White,5/16/2023 23:34
10977,Maple PD,Crime Reduction,43.0614,-83.7039,Low,Black,9/24/2023 22:20
9430,Maple PD,Crime Reduction,43.0465,-83.7139,High,Black,3/11/2023 23:53
10255,Maple PD,Crime Reduction,43.0126,-83.725,Low,Black,6/16/2023 18:22
11736,Maple PD,General,43.0537,-83.7134,High,Black,4/24/2023 8:32
12520,Maple PD,Special Focus,43.0506,-83.7298,High,White,4/28/2023 23:52
12103,Maple PD,General,43.0021,-84.1744,High,White,9/22/2023 21:41
12435,Maple PD,Special Focus,43.0542,-83.7206,High,Black,3/25/2023 18:56
10785,Maple PD,Crime Reduction,43.0671,-83.7184,High,Black,8/17/2023 21:21
10277,Maple PD,Crime Reduction,43.0615,-83.7089,High,Black,6/16/2023 21:27
12450,Maple PD,Special Focus,43.0602,-83.7295,High,Black,3/27/2023 20:29
10805,Maple PD,Crime Reduction,43.0607,-83.7139,High,Black,8/20/2023 21:56
11687,Maple PD,General,43,-83.8515,High,Black,4/9/2023 8:26
10048,Maple PD,Crime Reduction,43.0379,-83.7272,High,Black,5/21/2023 17:36
12410,Maple PD,Special Focus,43.001,-83.7332,High,White,3/18/2023 17:38
10451,Maple PD,Crime Reduction,43.0066,-83.7252,High,Black,7/7/2023 20:36
11792,Maple PD,General,42.9778,-83.7685,High,White,5/13/2023 4:06
11328,Maple PD,Crime Reduction,43.0617,-83.714,Low,Black,12/19/2023 2:02
9770,Maple PD,Crime Reduction,43.0331,-83.7234,Low,Black,4/21/2023 17:39
11201,Maple PD,Crime Reduction,43.0011,-83.8948,High,White,11/13/2023 16:06
10767,Maple PD,Crime Reduction,42.8548,-83.7396,Low,Black,8/18/2023 2:32
9209,Maple PD,Crime Reduction,43.0251,-83.7259,High,Black,1/30/2023 17:41
10946,Maple PD,Crime Reduction,43.1034,-83.9283,Low,White,9/15/2023 11:48
11435,Maple PD,General,43.0186,-83.735,High,Black,1/16/2023 3:32
10170,Maple PD,Crime Reduction,43.0336,-83.725,High,Black,6/1/2023 22:17
11838,Maple PD,General,43.0615,-83.7501,High,Black,5/30/2023 22:23
11573,Maple PD,General,42.896,-83.8493,High,White,3/9/2023 20:45
10413,Maple PD,Crime Reduction,43.036,-83.7094,High,Unknown,7/1/2023 19:19
11198,Maple PD,Crime Reduction,43.0443,-83.715,High,Black,11/12/2023 18:43
11986,Maple PD,General,42.8858,-84.3305,High,White,8/1/2023 20:02
10595,Maple PD,Crime Reduction,43.028,-83.7171,Low,Black,7/20/2023 18:21
9027,Maple PD,Crime Reduction,43.0484,-83.7271,High,Black,1/7/2023 20:21
9632,Maple PD,Crime Reduction,43.0473,-83.7131,High,Black,4/11/2023 22:43
9023,Maple PD,Crime Reduction,43.0963135,-83.7330514,High,White,1/7/2023 12:31
10829,Maple PD,Crime Reduction,43.0353,-83.7083,High,Black,8/25/2023 18:35
9788,Maple PD,Crime Reduction,43.0236629,-83.7205741,High,Black,4/21/2023 20:02
9916,Maple PD,Crime Reduction,42.9986,-84.1013,High,White,5/8/2023 3:32
9728,Maple PD,Crime Reduction,43.0517,-83.7134,Low,Black,4/18/2023 1:35
9188,Maple PD,Crime Reduction,43.0788,-83.9284,High,Black,1/28/2023 14:59
10796,Maple PD,Crime Reduction,43.0609,-83.7032,High,Black,8/21/2023 20:27
11403,Maple PD,General,42.9877,-84.187,High,White,1/4/2023 19:41
10306,Maple PD,Crime Reduction,43.0603,-83.7238,High,Black,6/22/2023 0:34
11066,Maple PD,Crime Reduction,43.0436,-83.7029,High,Black,10/20/2023 18:57
11221,Maple PD,Crime Reduction,43.0564,-84.2887,High,White,11/25/2023 11:38
11132,Maple PD,Crime Reduction,43.0253,-83.7168,High,Black,10/30/2023 20:04
12468,Maple PD,Special Focus,43.0273,-83.7237,High,Black,4/3/2023 17:36
12887,Maple PD,Training,43.0548,-83.713,High,Black,2/7/2023 10:47
9706,Maple PD,Crime Reduction,43.0638,-83.7271,High,Black,4/15/2023 0:00
12389,Maple PD,Special Focus,43.0375,-83.7266,High,Black,3/1/2023 22:02
10294,Maple PD,Crime Reduction,42.997,-84.1523,High,White,6/18/2023 13:45
12865,Maple PD,Special Focus,42.9979,-84.1457,High,White,11/28/2023 1:12
11768,Maple PD,General,42.8076,-83.727,Low,White,5/2/2023 17:34
12553,Maple PD,Special Focus,43.0037,-83.733,High,Black,5/10/2023 1:06
9297,Maple PD,Crime Reduction,42.9469,-83.7181,Low,White,2/16/2023 10:41
9610,Maple PD,Crime Reduction,43.0321,-83.7125,High,Black,4/4/2023 17:42
11873,Maple PD,General,43.0669,-83.9283,High,White,6/18/2023 18:01
9886,Maple PD,Crime Reduction,42.9898,-84.1758,High,White,5/2/2023 22:30
10868,Maple PD,Crime Reduction,43.0458,-83.7139,High,Black,9/3/2023 22:12
9284,Maple PD,Crime Reduction,43.0581,-83.7142,Low,Black,2/13/2023 22:13
9012,Maple PD,Crime Reduction,43.02908794,-83.71175421,High,Black,1/1/2023 1:36
10019,Maple PD,Crime Reduction,43.0526,-83.7159,High,White,5/18/2023 20:39
11612,Maple PD,General,42.9832,-84.169,High,White,3/15/2023 21:13
11941,Maple PD,General,42.9916,-84.1768,High,White,7/23/2023 22:04
11786,Maple PD,General,43.0027,-83.7189,High,Hispanic,5/10/2023 9:09
10717,Maple PD,Crime Reduction,42.9905,-84.172,High,White,8/6/2023 22:16
12144,Maple PD,General,42.9954,-84.1708,High,White,10/9/2023 2:12
9247,Maple PD,Crime Reduction,43.0013,-83.7699,High,White,2/6/2023 15:14
12884,Maple PD,Training,43.0728,-83.7336,High,Black,1/12/2023 16:34
11703,Maple PD,General,43.0883,-83.7631,High,White,4/12/2023 3:40
10725,Maple PD,Crime Reduction,43.0609,-83.7188,High,White,8/4/2023 0:27
11854,Maple PD,General,43.0896,-83.7475,High,Black,6/12/2023 0:41
10524,Maple PD,Crime Reduction,42.9397,-84.0229,High,White,7/12/2023 23:26
12613,Maple PD,Special Focus,43.028,-83.7245,High,Black,6/4/2023 17:56
11780,Maple PD,General,42.9466,-84.0371,Low,White,5/6/2023 18:24
11352,Maple PD,Crime Reduction,43.0436,-83.7144,High,Black,12/28/2023 18:25
12876,Maple PD,Special Focus,43.0073,-83.7058,High,White,12/21/2023 23:58
11146,Maple PD,Crime Reduction,42.9976,-84.1552,High,White,11/2/2023 20:55
12717,Maple PD,Special Focus,42.8336,-84.2196,High,White,8/8/2023 22:58
10881,Maple PD,Crime Reduction,43.0346,-83.7254,High,Black,9/5/2023 22:31
11856,Maple PD,General,43.0615,-83.7338,High,Black,6/12/2023 1:11
9642,Maple PD,Crime Reduction,43.0623,-83.7141,High,Black,4/11/2023 22:45
12770,Maple PD,Special Focus,43.0065,-83.7253,High,Black,8/29/2023 20:33
10097,Maple PD,Crime Reduction,42.9979,-84.1566,High,White,5/23/2023 1:05
11082,Maple PD,Crime Reduction,43.046,-83.7104,High,Black,10/23/2023 17:59
10703,Maple PD,Crime Reduction,43.001,-84.173,High,White,8/1/2023 20:13
11547,Maple PD,General,42.8773,-84.2219,High,White,3/1/2023 21:13
10008,Maple PD,Crime Reduction,43.0057,-83.7337,High,Black,5/12/2023 0:44
9195,Maple PD,Crime Reduction,43.0411,-83.7278,High,Black,1/27/2023 23:24
10676,Maple PD,Crime Reduction,42.9843,-84.1183,High,White,7/30/2023 1:34
10914,Maple PD,Crime Reduction,43.0642,-83.7193,High,White,9/9/2023 22:29
12830,Maple PD,Special Focus,42.9817,-83.7314,Low,Black,10/7/2023 9:04
10970,Maple PD,Crime Reduction,43.062,-83.7135,High,Black,9/20/2023 21:21
11111,Maple PD,Crime Reduction,43.0632,-83.721,High,Black,10/29/2023 1:13
11402,Maple PD,General,43.0017,-84.1577,High,White,1/4/2023 19:13
9647,Maple PD,Crime Reduction,42.9979,-84.2257,High,White,4/8/2023 1:47
12036,Maple PD,General,42.998,-84.1558,High,White,8/21/2023 20:07
10652,Maple PD,Crime Reduction,43.0962,-83.743,High,Hispanic,7/26/2023 16:39
9119,Maple PD,Crime Reduction,43.0539,-83.713,High,Black,1/21/2023 21:48
12300,Maple PD,Special Focus,43.0359,-83.7128,High,Black,1/12/2023 21:56
9677,Maple PD,Crime Reduction,43.0304,-83.7285,High,Black,4/13/2023 0:10
12203,Maple PD,General,42.8544,-83.7392,High,White,11/25/2023 4:32
11771,Maple PD,General,43.1773,-83.7041,High,White,5/4/2023 23:32
9440,Maple PD,Crime Reduction,43.0245,-83.7248,High,Black,3/12/2023 21:25
10841,Maple PD,Crime Reduction,43.1662,-83.9308,High,White,8/30/2023 20:49
9150,Maple PD,Crime Reduction,43.0271,-83.7274,High,Black,1/23/2023 0:30
12582,Maple PD,Special Focus,43.0369,-83.7265,High,Unknown,5/16/2023 2:11
11631,Maple PD,General,43.0616,-83.7044,High,Black,3/24/2023 17:31
9708,Maple PD,Crime Reduction,43.0302,-83.7082,High,Black,4/16/2023 1:09
9922,Maple PD,Crime Reduction,43.063,-83.7236,High,Black,5/6/2023 21:44
11920,Maple PD,General,42.9357,-84.2324,Low,White,7/8/2023 18:40
12677,Maple PD,Special Focus,43.0248,-83.7252,Low,Black,7/12/2023 20:58
9670,Maple PD,Crime Reduction,43.0457,-83.7216,High,White,4/11/2023 20:35
11646,Maple PD,General,43.0068,-83.7823,High,Black,3/27/2023 3:18
9177,Maple PD,Crime Reduction,43.0216,-83.7014,High,Black,1/23/2023 19:14
11138,Maple PD,Crime Reduction,43.0674,-83.7128,Low,Black,10/30/2023 0:18
10540,Maple PD,Crime Reduction,42.9926,-84.1703,Low,White,7/16/2023 18:15
10225,Maple PD,Crime Reduction,43.0363,-83.7201,High,Black,6/13/2023 2:41
10420,Maple PD,Crime Reduction,43.0397,-83.727,High,Black,6/30/2023 22:30
11972,Maple PD,General,43.0914,-83.7164,High,Black,7/25/2023 1:38
11038,Maple PD,Crime Reduction,43.0368,-83.7132,High,Black,10/7/2023 23:16
11887,Maple PD,General,42.9994,-84.1766,High,White,6/28/2023 23:14
9761,Maple PD,Crime Reduction,43.0593,-83.7335,High,Black,4/22/2023 22:20
11948,Maple PD,General,43.0529,-83.9279,High,White,7/20/2023 19:02
10263,Maple PD,Crime Reduction,43.0485,-83.724,High,White,6/14/2023 21:18
11144,Maple PD,Crime Reduction,43.0639,-83.7167,High,Black,11/1/2023 1:11
11414,Maple PD,General,42.9977,-84.1584,High,White,1/10/2023 4:32
10950,Maple PD,Crime Reduction,43.0334,-83.7129,High,Black,9/14/2023 18:03
11711,Maple PD,General,42.9386,-84.0198,High,White,4/15/2023 23:21
10919,Maple PD,Crime Reduction,43.0614,-83.7158,High,Black,9/9/2023 3:10
11097,Maple PD,Crime Reduction,43.0545,-83.7128,High,Black,10/24/2023 1:35
9446,Maple PD,Crime Reduction,42.9892,-83.7036,High,White,3/15/2023 23:46
9229,Maple PD,Crime Reduction,42.988,-83.7128,High,Black,1/31/2023 20:09
11387,Maple PD,Crime Reduction,43.061,-83.7595,High,Black,1/2/2023 23:35
10441,Maple PD,Crime Reduction,42.8108,-84.3053,Low,White,7/5/2023 9:41
10079,Maple PD,Crime Reduction,43.0539,-83.7255,High,Black,5/23/2023 0:40
9406,Maple PD,Crime Reduction,43.0639,-83.7237,High,Black,3/7/2023 23:31
11031,Maple PD,Crime Reduction,43.0303,-83.7083,High,Black,10/6/2023 18:04
12738,Maple PD,Special Focus,43.0577,-83.7325,High,Black,8/15/2023 21:36
11297,Maple PD,Crime Reduction,43.0008,-83.7699,High,Black,12/9/2023 21:56
10879,Maple PD,Crime Reduction,43.0539,-83.7164,High,Black,9/2/2023 18:00
11817,Maple PD,General,43.1801,-83.7162,High,White,5/25/2023 23:24
12850,Maple PD,Special Focus,43.0666,-83.7149,High,Black,11/15/2023 21:39
9126,Maple PD,Crime Reduction,42.84055317,-83.73679643,High,White,1/22/2023 8:31
9320,Maple PD,Crime Reduction,42.9173,-84.2227,Low,White,2/22/2023 5:14
10924,Maple PD,Crime Reduction,43.0515,-83.7326,High,Black,9/12/2023 0:32
9280,Maple PD,Crime Reduction,43.0608,-83.7115,High,Black,2/11/2023 20:45
10533,Maple PD,Crime Reduction,43.0607,-83.7116,Low,White,7/11/2023 7:30
10435,Maple PD,Crime Reduction,43.0024,-83.7615,High,Black,7/6/2023 10:08
12627,Maple PD,Special Focus,43.0611,-83.7069,Low,Black,6/10/2023 23:16
9861,Maple PD,Crime Reduction,43.052,-83.7144,Low,Black,4/30/2023 23:51
9897,Maple PD,Crime Reduction,42.9905,-84.1735,High,White,5/6/2023 21:55
11085,Maple PD,Crime Reduction,43.0283,-83.7291,High,Black,10/22/2023 17:37
12711,Maple PD,Special Focus,43.0449,-83.7131,Low,Black,7/31/2023 23:07
12573,Maple PD,Special Focus,43.0252,-83.7251,High,Black,5/15/2023 19:00
11927,Maple PD,General,42.9878,-84.1482,High,White,7/16/2023 22:52
10901,Maple PD,Crime Reduction,43.0483,-83.928,Low,Unknown,9/6/2023 10:55
12487,Maple PD,Special Focus,43.0256,-83.7252,High,Black,4/12/2023 21:18
11482,Maple PD,General,43.0015,-83.7568,High,Black,2/7/2023 22:32
9317,Maple PD,Crime Reduction,43.0824,-84.1677,High,White,2/22/2023 12:03
10847,Maple PD,Crime Reduction,43.1154,-83.929,High,White,8/28/2023 16:14
12003,Maple PD,General,42.9962,-84.177,High,White,8/11/2023 22:51
12502,Maple PD,Special Focus,43.044,-83.7132,High,Black,4/23/2023 22:17
12889,Maple PD,Training,43.0614,-83.7057,High,Black,2/9/2023 9:42
12601,Maple PD,Special Focus,43.0397,-83.7248,High,Black,5/21/2023 1:07
12000,Maple PD,General,43.0858,-83.9285,High,White,8/10/2023 23:19
11153,Maple PD,Crime Reduction,43.0201,-83.7228,High,Black,11/6/2023 1:58
9867,Maple PD,Crime Reduction,43.0405,-83.7159,High,Black,4/29/2023 20:10
11042,Maple PD,Crime Reduction,43.0337,-83.7283,High,Black,10/8/2023 19:58
10098,Maple PD,Crime Reduction,42.9919,-84.1664,High,White,5/25/2023 1:57
12024,Maple PD,General,43.0376,-83.7304,High,White,8/13/2023 0:59
9628,Maple PD,Crime Reduction,42.993,-83.733,High,Black,4/7/2023 20:08
11637,Maple PD,General,43.0479,-83.7533,High,Black,3/28/2023 22:31
11462,Maple PD,General,42.8241,-84.3435,High,Unknown,1/26/2023 15:29
9428,Maple PD,Crime Reduction,43.0413,-83.705,High,Black,3/12/2023 23:27
9335,Maple PD,Crime Reduction,42.997,-84.1702,High,White,2/24/2023 2:26
10015,Maple PD,Crime Reduction,43.0411,-83.7151,High,Black,5/14/2023 0:49
10802,Maple PD,Crime Reduction,42.9866,-83.7725,High,Black,8/19/2023 20:32
10863,Maple PD,Crime Reduction,42.9961,-83.7244,High,Black,8/30/2023 17:59
9709,Maple PD,Crime Reduction,42.9995,-84.076,High,White,4/15/2023 13:45
12378,Maple PD,Special Focus,43.0341,-83.7248,High,Black,2/25/2023 19:16
12517,Maple PD,Special Focus,43.0261,-83.7169,High,Black,4/29/2023 19:00
9945,Maple PD,Crime Reduction,43.0501,-83.7294,High,Black,5/10/2023 18:11
12283,Maple PD,Special Focus,43.0451,-83.733,High,Black,1/8/2023 0:32
9806,Maple PD,Crime Reduction,42.8598,-83.7397,Low,White,4/24/2023 3:43
9777,Maple PD,Crime Reduction,43.063,-83.7338,High,Black,4/23/2023 23:24
9112,Maple PD,Crime Reduction,43.0753,-83.7513,High,White,1/18/2023 22:29
10257,Maple PD,Crime Reduction,43.0547,-83.7045,High,White,6/16/2023 18:30
10206,Maple PD,Crime Reduction,43.0275,-83.7163,High,Black,6/7/2023 16:48
9937,Maple PD,Crime Reduction,43.0549,-83.7046,Low,Black,5/6/2023 0:58
12651,Maple PD,Special Focus,43.0251,-83.7251,High,Black,6/29/2023 19:15
11145,Maple PD,Crime Reduction,43.0149,-83.734,High,Black,11/1/2023 22:45
10313,Maple PD,Crime Reduction,43.033,-83.7258,Low,Black,6/20/2023 22:45
11087,Maple PD,Crime Reduction,43.0244,-83.7122,High,Black,10/23/2023 19:24
11397,Maple PD,General,43.0401,-83.7079,High,White,1/2/2023 12:26
11725,Maple PD,General,42.9988,-84.077,High,White,4/18/2023 21:21
10726,Maple PD,Crime Reduction,43.0434,-83.7083,High,Black,8/5/2023 0:41
9531,Maple PD,Crime Reduction,43.052,-83.7327,High,Black,3/22/2023 17:44
9178,Maple PD,Crime Reduction,43.0279,-83.7151,High,Black,1/25/2023 19:25
11443,Maple PD,General,42.974,-83.7722,High,White,1/21/2023 17:10
9750,Maple PD,Crime Reduction,42.874,-84.0832,High,White,4/18/2023 15:13
10029,Maple PD,Crime Reduction,43.0328,-83.7339,High,Black,5/18/2023 2:15
10593,Maple PD,Crime Reduction,43.1019,-84.1686,High,White,7/19/2023 13:01
12845,Maple PD,Special Focus,43.0303,-83.716,High,Black,11/12/2023 0:06
10684,Maple PD,Crime Reduction,43.04,-83.716,Low,Black,7/28/2023 22:52
12572,Maple PD,Special Focus,43.0974,-83.7577,Low,White,5/18/2023 5:29
12155,Maple PD,General,43.0746,-83.9282,High,White,10/21/2023 18:41
11302,Maple PD,Crime Reduction,43.0102,-83.7299,High,Black,12/14/2023 23:51
11486,Maple PD,General,43.0342,-83.7159,High,Black,2/5/2023 20:35
10887,Maple PD,Crime Reduction,42.7948,-83.7342,Low,White,9/4/2023 17:42
9744,Maple PD,Crime Reduction,43.023,-83.7257,High,Black,4/18/2023 20:04
9748,Maple PD,Crime Reduction,43.0356,-83.7126,High,Black,4/17/2023 21:38
12894,Maple PD,Training,43.0348,-83.7043,High,Black,3/9/2023 22:52
10073,Maple PD,Crime Reduction,42.9819,-84.177,High,White,5/21/2023 8:03
10466,Maple PD,Crime Reduction,43.001,-83.8519,Low,Unknown,7/7/2023 22:18
12373,Maple PD,Special Focus,43.0118,-83.7337,High,White,2/23/2023 1:15
11380,Maple PD,Crime Reduction,43.057,-83.7133,High,Black,12/31/2023 21:00
10571,Maple PD,Crime Reduction,43.0607,-83.714,High,Black,7/18/2023 2:11
11363,Maple PD,Crime Reduction,43.0636,-83.7153,Low,White,12/26/2023 20:39
10129,Maple PD,Crime Reduction,43.0042,-83.7355,High,Black,5/29/2023 17:41
12775,Maple PD,Special Focus,43.0579,-83.7235,Low,Black,8/31/2023 2:02
11751,Maple PD,General,43.0261,-83.71,High,Black,4/25/2023 21:22
11641,Maple PD,General,43.0265,-84.1764,High,White,3/24/2023 23:23
11413,Maple PD,General,43.0279,-83.7166,High,Black,1/10/2023 23:55
11049,Maple PD,Crime Reduction,43.0557,-83.7238,Low,Black,10/9/2023 14:57
9997,Maple PD,Crime Reduction,43.0645,-83.7195,High,Black,5/15/2023 20:48
9885,Maple PD,Crime Reduction,43.0545,-83.7229,High,Black,5/4/2023 21:58
11084,Maple PD,Crime Reduction,43.0399,-83.705,High,Black,10/21/2023 22:29
10385,Maple PD,Crime Reduction,43.0263,-83.7172,High,Black,6/29/2023 20:49
11997,Maple PD,General,43.0307,-83.7253,High,Black,8/4/2023 18:12
9395,Maple PD,Crime Reduction,43.0397,-83.713,High,Black,3/5/2023 21:19
10208,Maple PD,Crime Reduction,43.0459,-83.7102,High,Black,6/7/2023 21:51
12807,Maple PD,Special Focus,42.9801,-84.1181,High,Unknown,9/24/2023 20:22
9504,Maple PD,Crime Reduction,42.9989,-84.0138,High,White,3/17/2023 18:03
9855,Maple PD,Crime Reduction,43.0677,-83.7255,High,Black,4/27/2023 13:52
10345,Maple PD,Crime Reduction,43.0283,-83.7313,High,Black,6/23/2023 17:43
11634,Maple PD,General,43.0626,-83.7222,High,Black,3/25/2023 20:49
9419,Maple PD,Crime Reduction,43.0457,-83.7077,High,Black,3/9/2023 22:39
11284,Maple PD,Crime Reduction,43.0023,-83.751,High,White,12/7/2023 9:28
9390,Maple PD,Crime Reduction,43.0507,-83.7319,High,Black,3/8/2023 22:42
9712,Maple PD,Crime Reduction,43.0029,-83.7276,High,White,4/14/2023 15:57
10955,Maple PD,Crime Reduction,43.0089,-83.7092,High,White,9/18/2023 0:39
9768,Maple PD,Crime Reduction,43.0544,-83.715,High,Black,4/23/2023 0:20
11906,Maple PD,General,43.1779,-83.7386,High,White,7/4/2023 7:57
10650,Maple PD,Crime Reduction,43.0956,-83.744,High,White,7/27/2023 14:26
9336,Maple PD,Crime Reduction,43.0914,-83.706,High,Black,2/25/2023 21:12
10438,Maple PD,Crime Reduction,42.9644,-83.9121,High,Black,7/5/2023 17:18
12971,Maple PD,Training,43.0073,-83.7019,High,White,9/29/2023 22:27
12779,Maple PD,Special Focus,43.0959,-83.7435,High,White,9/6/2023 14:44
12560,Maple PD,Special Focus,43.0492,-83.7321,High,Black,5/14/2023 20:31
10789,Maple PD,Crime Reduction,43.0547,-83.713,High,Black,8/18/2023 22:59
10298,Maple PD,Crime Reduction,42.9557,-84.0578,High,White,6/17/2023 16:11
9473,Maple PD,Crime Reduction,42.9986,-83.7211,High,Black,3/14/2023 20:02
11227,Maple PD,Crime Reduction,42.9837,-84.1324,High,White,11/25/2023 18:51
11973,Maple PD,General,42.9932,-84.1693,High,White,7/24/2023 1:53
9445,Maple PD,Crime Reduction,43.0321,-83.7041,High,Black,3/15/2023 22:32
9639,Maple PD,Crime Reduction,43.0295,-83.7247,High,Black,4/7/2023 18:48
9868,Maple PD,Crime Reduction,43.036,-83.7053,High,Black,4/29/2023 23:13
10178,Maple PD,Crime Reduction,43.0308,-83.7154,High,Black,6/3/2023 0:42
12250,Maple PD,General,42.9789,-83.9901,Low,White,12/28/2023 18:47
9889,Maple PD,Crime Reduction,43.0023,-83.7642,High,Black,5/6/2023 0:18
12399,Maple PD,Special Focus,43.0017,-83.7516,High,Black,3/7/2023 21:19
11348,Maple PD,Crime Reduction,43.0227,-83.7244,High,Black,12/28/2023 21:13
10254,Maple PD,Crime Reduction,43.054,-83.728,Low,Black,6/18/2023 16:58
